gen,ind,fit,avg,max,min,mejor
0,1,0.06643953905630771,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,2,0.09638157687145024,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,3,0.0007157234081133062,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,4,0.8275660132264472,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,5,0.4503798270708673,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,6,0.4556750507346414,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,7,0.02676907971245473,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,8,0.29469093187554657,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,9,0.012597692953947248,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
0,10,0.6189291570462961,0.2850144591956072,0.8275660132264472,0.0007157234081133062,111010001110001010000111010101
1,1,0.8275660132264472,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,2,0.6189291570462961,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,3,0.4556750507346414,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,4,0.09638157687145024,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,5,0.4556750507346414,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,6,0.6189291570462961,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,7,0.4503798270708673,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,8,0.29469093187554657,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,9,0.450379819570702,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
1,10,0.29469444157088565,0.45633010257477735,0.8275660132264472,0.09638157687145024,111010001110001010000111010101
2,1,0.8275660132264472,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,2,0.6189291570462961,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,3,0.47159595021331674,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,4,0.5253071007669072,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,5,0.2946912756650051,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,6,0.8275713185907768,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,7,0.6189291614424395,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,8,0.45037982332078463,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,9,0.2880689030065685,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
2,10,0.6286181471088561,0.5551656850387399,0.8275713185907768,0.2880689030065685,111010001110001010111000010000
3,1,0.8275713185907768,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,2,0.8275660132264472,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,3,0.8275713185907768,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,4,0.8275660132264472,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,5,0.8275713185907768,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,6,0.6189291570462961,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,7,0.4694414952208261,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,8,0.6214026061301569,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,9,0.8275713185907768,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
3,10,0.6286181471088561,0.7303808706322137,0.8275713185907768,0.4694414952208261,111010001110001010111000010000
4,1,0.8275713185907768,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,2,0.8275713185907768,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,3,0.8275660132264472,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,4,0.8275713185907768,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,5,0.8275660132264472,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,6,0.8275713185907768,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,7,0.6286670421678633,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,8,0.8275099139789489,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,9,0.8275713185907768,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
4,10,0.8275660132264472,0.8076731588780038,0.8275713185907768,0.6286670421678633,111010001110001010111000010000
5,1,0.8275713185907768,0.8275697276592622,0.8275713185907768,0.8275660132264472,111010001110001010111000010000
