gen,ind,fit,avg,max,min
6,8,0.18680883690769853,0.37110107961304617,0.771808477930265,0.09438219259470508
6,9,0.09438219259470508,0.37110107961304617,0.771808477930265,0.09438219259470508
6,10,0.09438219259470508,0.37110107961304617,0.771808477930265,0.09438219259470508
7,1,0.771808477930265,0.3803437479978383,0.771808477930265,0.09438219831706494
7,2,0.6937120973170844,0.3803437479978383,0.771808477930265,0.09438219831706494
7,3,0.6666010465068815,0.3803437479978383,0.771808477930265,0.09438219831706494
7,4,0.6428868725972718,0.3803437479978383,0.771808477930265,0.09438219831706494
7,5,0.18680887877087726,0.3803437479978383,0.771808477930265,0.09438219831706494
7,6,0.18680883690769853,0.3803437479978383,0.771808477930265,0.09438219831706494
7,7,0.18681140586645348,0.3803437479978383,0.771808477930265,0.09438219831706494
7,8,0.18680883690769853,0.3803437479978383,0.771808477930265,0.09438219831706494
7,9,0.18680882885708772,0.3803437479978383,0.771808477930265,0.09438219831706494
7,10,0.09438219831706494,0.3803437479978383,0.771808477930265,0.09438219831706494
8,1,0.771808477930265,0.38958616252860084,0.771808477930265,0.18680882885708772
8,2,0.6937120973170844,0.38958616252860084,0.771808477930265,0.18680882885708772
8,3,0.6666010465068815,0.38958616252860084,0.771808477930265,0.18680882885708772
8,4,0.6428868725972718,0.38958616252860084,0.771808477930265,0.18680882885708772
8,5,0.18680883690769853,0.38958616252860084,0.771808477930265,0.18680882885708772
8,6,0.18680887877087726,0.38958616252860084,0.771808477930265,0.18680882885708772
8,7,0.18680882885708772,0.38958616252860084,0.771808477930265,0.18680882885708772
8,8,0.18680887877087726,0.38958616252860084,0.771808477930265,0.18680882885708772
8,9,0.18680887877087726,0.38958616252860084,0.771808477930265,0.18680882885708772
8,10,0.18680882885708772,0.38958616252860084,0.771808477930265,0.18680882885708772
9,1,0.771808477930265,0.38958615834228294,0.771808477930265,0.18680882885708772
9,2,0.6937120973170844,0.38958615834228294,0.771808477930265,0.18680882885708772
9,3,0.6666010465068815,0.38958615834228294,0.771808477930265,0.18680882885708772
9,4,0.6428868725972718,0.38958615834228294,0.771808477930265,0.18680882885708772
9,5,0.18680882885708772,0.38958615834228294,0.771808477930265,0.18680882885708772
9,6,0.18680887877087726,0.38958615834228294,0.771808477930265,0.18680882885708772
9,7,0.18680883690769853,0.38958615834228294,0.771808477930265,0.18680882885708772
9,8,0.18680883690769853,0.38958615834228294,0.771808477930265,0.18680882885708772
9,9,0.18680882885708772,0.38958615834228294,0.771808477930265,0.18680882885708772
9,10,0.18680887877087726,0.38958615834228294,0.771808477930265,0.18680882885708772
10,1,0.771808477930265,0.38958617170629767,0.771808477930265,0.18680882885708772
10,2,0.6937120973170844,0.38958617170629767,0.771808477930265,0.18680882885708772
10,3,0.6666010465068815,0.38958617170629767,0.771808477930265,0.18680882885708772
10,4,0.6428868725972718,0.38958617170629767,0.771808477930265,0.18680882885708772
10,5,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
10,6,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
10,7,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
10,8,0.18680882885708772,0.38958617170629767,0.771808477930265,0.18680882885708772
10,9,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
10,10,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
11,1,0.771808477930265,0.38958617170629767,0.771808477930265,0.18680882885708772
11,2,0.6937120973170844,0.38958617170629767,0.771808477930265,0.18680882885708772
11,3,0.6666010465068815,0.38958617170629767,0.771808477930265,0.18680882885708772
11,4,0.6428868725972718,0.38958617170629767,0.771808477930265,0.18680882885708772
11,5,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
11,6,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
11,7,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
11,8,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
11,9,0.18680882885708772,0.38958617170629767,0.771808477930265,0.18680882885708772
11,10,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
12,1,0.771808477930265,0.38975439431891234,0.771808477930265,0.18680882885708772
12,2,0.6937120973170844,0.38975439431891234,0.771808477930265,0.18680882885708772
12,3,0.6666010465068815,0.38975439431891234,0.771808477930265,0.18680882885708772
12,4,0.6428868725972718,0.38975439431891234,0.771808477930265,0.18680882885708772
12,5,0.18680887877087726,0.38975439431891234,0.771808477930265,0.18680882885708772
12,6,0.18680887877087726,0.38975439431891234,0.771808477930265,0.18680882885708772
12,7,0.18680882885708772,0.38975439431891234,0.771808477930265,0.18680882885708772
12,8,0.18680887877087726,0.38975439431891234,0.771808477930265,0.18680882885708772
12,9,0.18849110489702414,0.38975439431891234,0.771808477930265,0.18680882885708772
12,10,0.18680887877087726,0.38975439431891234,0.771808477930265,0.18680882885708772
13,1,0.771808477930265,0.38958617170629767,0.771808477930265,0.18680882885708772
13,2,0.6937120973170844,0.38958617170629767,0.771808477930265,0.18680882885708772
13,3,0.6666010465068815,0.38958617170629767,0.771808477930265,0.18680882885708772
13,4,0.6428868725972718,0.38958617170629767,0.771808477930265,0.18680882885708772
13,5,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
13,6,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
13,7,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
13,8,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
13,9,0.18680882885708772,0.38958617170629767,0.771808477930265,0.18680882885708772
13,10,0.18680887877087726,0.38958617170629767,0.771808477930265,0.18680882885708772
14,1,0.771808477930265,0.3895861766976766,0.771808477930265,0.18680887877087726
14,2,0.6937120973170844,0.3895861766976766,0.771808477930265,0.18680887877087726
14,3,0.6666010465068815,0.3895861766976766,0.771808477930265,0.18680887877087726
14,4,0.6428868725972718,0.3895861766976766,0.771808477930265,0.18680887877087726
14,5,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
14,6,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
14,7,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
14,8,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
14,9,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
14,10,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
15,1,0.771808477930265,0.3895861766976766,0.771808477930265,0.18680887877087726
15,2,0.6937120973170844,0.3895861766976766,0.771808477930265,0.18680887877087726
15,3,0.6666010465068815,0.3895861766976766,0.771808477930265,0.18680887877087726
15,4,0.6428868725972718,0.3895861766976766,0.771808477930265,0.18680887877087726
15,5,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
15,6,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
15,7,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
15,8,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
15,9,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
15,10,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
16,1,0.771808477930265,0.3895861766976766,0.771808477930265,0.18680887877087726
16,2,0.6937120973170844,0.3895861766976766,0.771808477930265,0.18680887877087726
16,3,0.6666010465068815,0.3895861766976766,0.771808477930265,0.18680887877087726
16,4,0.6428868725972718,0.3895861766976766,0.771808477930265,0.18680887877087726
16,5,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
16,6,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
16,7,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
16,8,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
16,9,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
16,10,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
17,1,0.771808477930265,0.3895861766976766,0.771808477930265,0.18680887877087726
17,2,0.6937120973170844,0.3895861766976766,0.771808477930265,0.18680887877087726
17,3,0.6666010465068815,0.3895861766976766,0.771808477930265,0.18680887877087726
17,4,0.6428868725972718,0.3895861766976766,0.771808477930265,0.18680887877087726
17,5,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
17,6,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
17,7,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
17,8,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
17,9,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
17,10,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
18,1,0.771808477930265,0.3895861766976766,0.771808477930265,0.18680887877087726
18,2,0.6937120973170844,0.3895861766976766,0.771808477930265,0.18680887877087726
18,3,0.6666010465068815,0.3895861766976766,0.771808477930265,0.18680887877087726
18,4,0.6428868725972718,0.3895861766976766,0.771808477930265,0.18680887877087726
18,5,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
18,6,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
18,7,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
18,8,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
18,9,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
18,10,0.18680887877087726,0.3895861766976766,0.771808477930265,0.18680887877087726
19,1,0.771808477930265,0.3895954154336131,0.771808477930265,0.18680887877087726
19,2,0.6937120973170844,0.3895954154336131,0.771808477930265,0.18680887877087726
19,3,0.6666010465068815,0.3895954154336131,0.771808477930265,0.18680887877087726
19,4,0.6428868725972718,0.3895954154336131,0.771808477930265,0.18680887877087726
19,5,0.18680887877087726,0.3895954154336131,0.771808477930265,0.18680887877087726
19,6,0.18680887877087726,0.3895954154336131,0.771808477930265,0.18680887877087726
19,7,0.18690126613024152,0.3895954154336131,0.771808477930265,0.18680887877087726
19,8,0.18680887877087726,0.3895954154336131,0.771808477930265,0.18680887877087726
19,9,0.18680887877087726,0.3895954154336131,0.771808477930265,0.18680887877087726
19,10,0.18680887877087726,0.3895954154336131,0.771808477930265,0.18680887877087726
20,1,0.771808477930265,0.3895954154324989,0.771808477930265,0.18680887877087726
20,2,0.6937120973170844,0.3895954154324989,0.771808477930265,0.18680887877087726
20,3,0.6666010465068815,0.3895954154324989,0.771808477930265,0.18680887877087726
20,4,0.6428868725972718,0.3895954154324989,0.771808477930265,0.18680887877087726
20,5,0.18680887877087726,0.3895954154324989,0.771808477930265,0.18680887877087726
20,6,0.18680887877087726,0.3895954154324989,0.771808477930265,0.18680887877087726
20,7,0.18680887877087726,0.3895954154324989,0.771808477930265,0.18680887877087726
20,8,0.18680887877087726,0.3895954154324989,0.771808477930265,0.18680887877087726
20,9,0.1868089238543058,0.3895954154324989,0.771808477930265,0.18680887877087726
20,10,0.18690122103567167,0.3895954154324989,0.771808477930265,0.18680887877087726
21,1,0.771808477930265,0.38960464482861107,0.771808477930265,0.18680887555063258
21,2,0.6937120973170844,0.38960464482861107,0.771808477930265,0.18680887555063258
21,3,0.6666010465068815,0.38960464482861107,0.771808477930265,0.18680887555063258
21,4,0.6428868725972718,0.38960464482861107,0.771808477930265,0.18680887555063258
21,5,0.18680887877087726,0.38960464482861107,0.771808477930265,0.18680887555063258
21,6,0.18680887555063258,0.38960464482861107,0.771808477930265,0.18680887555063258
21,7,0.18690122103567167,0.38960464482861107,0.771808477930265,0.18680887555063258
21,8,0.18680887877087726,0.38960464482861107,0.771808477930265,0.18680887555063258
21,9,0.18680887877087726,0.38960464482861107,0.771808477930265,0.18680887555063258
21,10,0.18690122103567167,0.38960464482861107,0.771808477930265,0.18680887555063258
22,1,0.771808477930265,0.38960464450658655,0.771808477930265,0.18680887555063258
22,2,0.6937120973170844,0.38960464450658655,0.771808477930265,0.18680887555063258
22,3,0.6666010465068815,0.38960464450658655,0.771808477930265,0.18680887555063258
22,4,0.6428868725972718,0.38960464450658655,0.771808477930265,0.18680887555063258
22,5,0.18690122103567167,0.38960464450658655,0.771808477930265,0.18680887555063258
22,6,0.18680887555063258,0.38960464450658655,0.771808477930265,0.18680887555063258
22,7,0.18680887555063258,0.38960464450658655,0.771808477930265,0.18680887555063258
22,8,0.18680887877087726,0.38960464450658655,0.771808477930265,0.18680887555063258
22,9,0.18680887877087726,0.38960464450658655,0.771808477930265,0.18680887555063258
22,10,0.18690122103567167,0.38960464450658655,0.771808477930265,0.18680887555063258
23,1,0.771808477930265,0.38960464418448254,0.771808477930265,0.18680887555063258
23,2,0.6937120973170844,0.38960464418448254,0.771808477930265,0.18680887555063258
23,3,0.6666010465068815,0.38960464418448254,0.771808477930265,0.18680887555063258
23,4,0.6428868725972718,0.38960464418448254,0.771808477930265,0.18680887555063258
23,5,0.18690122103567167,0.38960464418448254,0.771808477930265,0.18680887555063258
23,6,0.18680887877087726,0.38960464418448254,0.771808477930265,0.18680887555063258
23,7,0.18690121781463118,0.38960464418448254,0.771808477930265,0.18680887555063258
23,8,0.18680887877087726,0.38960464418448254,0.771808477930265,0.18680887555063258
23,9,0.18680887555063258,0.38960464418448254,0.771808477930265,0.18680887555063258
23,10,0.18680887555063258,0.38960464418448254,0.771808477930265,0.18680887555063258
24,1,0.771808477930265,0.38960464482853147,0.771808477930265,0.18680887877087726
24,2,0.6937120973170844,0.38960464482853147,0.771808477930265,0.18680887877087726
24,3,0.6666010465068815,0.38960464482853147,0.771808477930265,0.18680887877087726
24,4,0.6428868725972718,0.38960464482853147,0.771808477930265,0.18680887877087726
24,5,0.18690121781463118,0.38960464482853147,0.771808477930265,0.18680887877087726
24,6,0.18680887877087726,0.38960464482853147,0.771808477930265,0.18680887877087726
24,7,0.18690122103567167,0.38960464482853147,0.771808477930265,0.18680887877087726
24,8,0.18680887877087726,0.38960464482853147,0.771808477930265,0.18680887877087726
24,9,0.18680887877087726,0.38960464482853147,0.771808477930265,0.18680887877087726
24,10,0.18680887877087726,0.38960464482853147,0.771808477930265,0.18680887877087726
25,1,0.771808477930265,0.3896138787329068,0.771808477930265,0.18680887877087726
25,2,0.6937120973170844,0.3896138787329068,0.771808477930265,0.18680887877087726
25,3,0.6666010465068815,0.3896138787329068,0.771808477930265,0.18680887877087726
25,4,0.6428868725972718,0.3896138787329068,0.771808477930265,0.18680887877087726
25,5,0.18680887877087726,0.3896138787329068,0.771808477930265,0.18680887877087726
25,6,0.18690121781463118,0.3896138787329068,0.771808477930265,0.18680887877087726
25,7,0.18690121781463118,0.3896138787329068,0.771808477930265,0.18680887877087726
25,8,0.18690122103567167,0.3896138787329068,0.771808477930265,0.18680887877087726
25,9,0.18680887877087726,0.3896138787329068,0.771808477930265,0.18680887877087726
25,10,0.18680887877087726,0.3896138787329068,0.771808477930265,0.18680887877087726
26,1,0.771808477930265,0.3896133145502104,0.771808477930265,0.18680324016495356
26,2,0.6937120973170844,0.3896133145502104,0.771808477930265,0.18680324016495356
26,3,0.6666010465068815,0.3896133145502104,0.771808477930265,0.18680324016495356
26,4,0.6428868725972718,0.3896133145502104,0.771808477930265,0.18680324016495356
26,5,0.18680324016495356,0.3896133145502104,0.771808477930265,0.18680324016495356
26,6,0.18690121459359071,0.3896133145502104,0.771808477930265,0.18680324016495356
26,7,0.18690121781463118,0.3896133145502104,0.771808477930265,0.18680324016495356
26,8,0.18680887877087726,0.3896133145502104,0.771808477930265,0.18680324016495356
26,9,0.18690122103567167,0.3896133145502104,0.771808477930265,0.18680324016495356
26,10,0.18680887877087726,0.3896133145502104,0.771808477930265,0.18680324016495356
27,1,0.771808477930265,0.3895937190202749,0.771808477930265,0.18680324016495356
27,2,0.6937120973170844,0.3895937190202749,0.771808477930265,0.18680324016495356
27,3,0.6666010465068815,0.3895937190202749,0.771808477930265,0.18680324016495356
27,4,0.6428868725972718,0.3895937190202749,0.771808477930265,0.18680324016495356
27,5,0.18680324016495356,0.3895937190202749,0.771808477930265,0.18680324016495356
27,6,0.18680324016495356,0.3895937190202749,0.771808477930265,0.18680324016495356
27,7,0.18690121781463118,0.3895937190202749,0.771808477930265,0.18680324016495356
27,8,0.18680324016495356,0.3895937190202749,0.771808477930265,0.18680324016495356
27,9,0.18680887877087726,0.3895937190202749,0.771808477930265,0.18680324016495356
27,10,0.18680887877087726,0.3895937190202749,0.771808477930265,0.18680324016495356
28,1,0.771808477930265,0.3895937193928949,0.771808477930265,0.18679568566127794
28,2,0.6937120973170844,0.3895937193928949,0.771808477930265,0.18679568566127794
28,3,0.6666010465068815,0.3895937193928949,0.771808477930265,0.18679568566127794
28,4,0.6428868725972718,0.3895937193928949,0.771808477930265,0.18679568566127794
28,5,0.18680324016495356,0.3895937193928949,0.771808477930265,0.18679568566127794
28,6,0.18680887877087726,0.3895937193928949,0.771808477930265,0.18679568566127794
28,7,0.18679568566127794,0.3895937193928949,0.771808477930265,0.18679568566127794
28,8,0.1869144146504303,0.3895937193928949,0.771808477930265,0.18679568566127794
28,9,0.18680324016495356,0.3895937193928949,0.771808477930265,0.18679568566127794
28,10,0.18680324016495356,0.3895937193928949,0.771808477930265,0.18679568566127794
29,1,0.771808477930265,0.38958316580662783,0.771808477930265,0.18679568566127794
29,2,0.6937120973170844,0.38958316580662783,0.771808477930265,0.18679568566127794
29,3,0.6666010465068815,0.38958316580662783,0.771808477930265,0.18679568566127794
29,4,0.6428868725972718,0.38958316580662783,0.771808477930265,0.18679568566127794
29,5,0.18680887877087726,0.38958316580662783,0.771808477930265,0.18679568566127794
29,6,0.18680324016495356,0.38958316580662783,0.771808477930265,0.18679568566127794
29,7,0.18679568566127794,0.38958316580662783,0.771808477930265,0.18679568566127794
29,8,0.18680324016495356,0.38958316580662783,0.771808477930265,0.18679568566127794
29,9,0.1868098351847779,0.38958316580662783,0.771808477930265,0.18679568566127794
29,10,0.18680228376793542,0.38958316580662783,0.771808477930265,0.18679568566127794
30,1,0.771808477930265,0.38958448511758775,0.771808477930265,0.18680228376793542
30,2,0.6937120973170844,0.38958448511758775,0.771808477930265,0.18680228376793542
30,3,0.6666010465068815,0.38958448511758775,0.771808477930265,0.18680228376793542
30,4,0.6428868725972718,0.38958448511758775,0.771808477930265,0.18680228376793542
30,5,0.18680228376793542,0.38958448511758775,0.771808477930265,0.18680228376793542
30,6,0.1868098351847779,0.38958448511758775,0.771808477930265,0.18680228376793542
30,7,0.18680887877087726,0.38958448511758775,0.771808477930265,0.18680228376793542
30,8,0.18680887877087726,0.38958448511758775,0.771808477930265,0.18680228376793542
30,9,0.18680324016495356,0.38958448511758775,0.771808477930265,0.18680228376793542
30,10,0.18680324016495356,0.38958448511758775,0.771808477930265,0.18680228376793542
31,1,0.771808477930265,0.3895845807589706,0.771808477930265,0.1868023127496273
31,2,0.6937120973170844,0.3895845807589706,0.771808477930265,0.1868023127496273
31,3,0.6666010465068815,0.3895845807589706,0.771808477930265,0.1868023127496273
31,4,0.6428868725972718,0.3895845807589706,0.771808477930265,0.1868023127496273
31,5,0.1868023127496273,0.3895845807589706,0.771808477930265,0.1868023127496273
31,6,0.18680321118318977,0.3895845807589706,0.771808477930265,0.1868023127496273
31,7,0.1868098351847779,0.3895845807589706,0.771808477930265,0.1868023127496273
31,8,0.1868098351847779,0.3895845807589706,0.771808477930265,0.1868023127496273
31,9,0.18680324016495356,0.3895845807589706,0.771808477930265,0.1868023127496273
31,10,0.18680887877087726,0.3895845807589706,0.771808477930265,0.1868023127496273
32,1,0.771808477930265,0.38958523736104445,0.771808477930265,0.18680324016495356
32,2,0.6937120973170844,0.38958523736104445,0.771808477930265,0.18680324016495356
32,3,0.6666010465068815,0.38958523736104445,0.771808477930265,0.18680324016495356
32,4,0.6428868725972718,0.38958523736104445,0.771808477930265,0.18680324016495356
32,5,0.18680887877087726,0.38958523736104445,0.771808477930265,0.18680324016495356
32,6,0.18680887877087726,0.38958523736104445,0.771808477930265,0.18680324016495356
32,7,0.18680324016495356,0.38958523736104445,0.771808477930265,0.18680324016495356
32,8,0.1868098351847779,0.38958523736104445,0.771808477930265,0.18680324016495356
32,9,0.18680324016495356,0.38958523736104445,0.771808477930265,0.18680324016495356
32,10,0.18680980620250248,0.38958523736104445,0.771808477930265,0.18680324016495356
33,1,0.771808477930265,0.3895860852475795,0.771808477930265,0.18680324016495356
33,2,0.6937120973170844,0.3895860852475795,0.771808477930265,0.18680324016495356
33,3,0.6666010465068815,0.3895860852475795,0.771808477930265,0.18680324016495356
33,4,0.6428868725972718,0.3895860852475795,0.771808477930265,0.18680324016495356
33,5,0.18680980620250248,0.3895860852475795,0.771808477930265,0.18680324016495356
33,6,0.1868098351847779,0.3895860852475795,0.771808477930265,0.18680324016495356
33,7,0.1868098351847779,0.3895860852475795,0.771808477930265,0.18680324016495356
33,8,0.1868098351847779,0.3895860852475795,0.771808477930265,0.18680324016495356
33,9,0.18680980620250248,0.3895860852475795,0.771808477930265,0.18680324016495356
33,10,0.18680324016495356,0.3895860852475795,0.771808477930265,0.18680324016495356
34,1,0.771808477930265,0.38958664910816465,0.771808477930265,0.18680890775308073
34,2,0.6937120973170844,0.38958664910816465,0.771808477930265,0.18680890775308073
34,3,0.6666010465068815,0.38958664910816465,0.771808477930265,0.18680890775308073
34,4,0.6428868725972718,0.38958664910816465,0.771808477930265,0.18680890775308073
34,5,0.18680890775308073,0.38958664910816465,0.771808477930265,0.18680890775308073
34,6,0.18680980620250248,0.38958664910816465,0.771808477930265,0.18680890775308073
34,7,0.1868098351847779,0.38958664910816465,0.771808477930265,0.18680890775308073
34,8,0.18680980620250248,0.38958664910816465,0.771808477930265,0.18680890775308073
34,9,0.18680980620250248,0.38958664910816465,0.771808477930265,0.18680890775308073
34,10,0.1868098351847779,0.38958664910816465,0.771808477930265,0.18680890775308073
35,1,0.771808477930265,0.38969838711117466,0.771808477930265,0.18680890775308073
35,2,0.6937120973170844,0.38969838711117466,0.771808477930265,0.18680890775308073
35,3,0.6666010465068815,0.38969838711117466,0.771808477930265,0.18680890775308073
35,4,0.6428868725972718,0.38969838711117466,0.771808477930265,0.18680890775308073
35,5,0.18680890775308073,0.38969838711117466,0.771808477930265,0.18680890775308073
35,6,0.18792814264657506,0.38969838711117466,0.771808477930265,0.18680890775308073
35,7,0.18680980620250248,0.38969838711117466,0.771808477930265,0.18680890775308073
35,8,0.18680890775308073,0.38969838711117466,0.771808477930265,0.18680890775308073
