gen,min,avg,max,mejor_cromosoma
41,0.8036787924721189,0.811057638776386,0.8129023503524528,111001101100111111111010000100
42,0.7988757140103508,0.8119841865404679,0.817747348574705,111001110111111111001101000100
43,0.7988757140103508,0.8119841865404679,0.817747348574705,111001110111111111001101000100
44,0.7988757140103508,0.811550522550708,0.817747348574705,111001110111111111001101000100
45,0.7988757140103508,0.8134376860071434,0.817747348574705,111001110111111111001101000100
46,0.7988757140103508,0.8144066875081227,0.8177521995920817,111001110111111111111010000100
47,0.7988757140103508,0.8139222096417124,0.8177521995920817,111001110111111111111010000100
48,0.7988709193088862,0.8125190509600764,0.8177521995920817,111001110111111111111010000100
49,0.8133378117707718,0.8166912705046301,0.8177521995920817,111001110111111111111010000100
50,0.8133378117707718,0.8171772031672319,0.8177521995920817,111001110111111111111010000100
51,0.8133378117707718,0.8162507585673746,0.8177521995920817,111001110111111111111010000100
52,0.8133378117707718,0.8167808412022659,0.8177521995920817,111001110111111111111010000100
53,0.8133378117707718,0.8337944943504765,0.9914726291132625,111111101110011111111010000100
54,0.8133373834139074,0.8514807351276288,0.9914726291132625,111111101110011111111010000100
55,0.8137822079310215,0.8862194750951435,0.9914726291132625,111111101110011111111010000100
56,0.8137768041276183,0.9032833825472688,0.9914726291132625,111111101110011111111010000100
57,0.8135628440643945,0.9033414251426789,0.9956095923308986,111111110110111111111010000100
58,0.8135628440643945,0.9212338489265683,0.9956095923308986,111111110110111111111010000100
59,0.8135628440643945,0.9402286966455566,0.9956095923308986,111111110110111111111010000100
60,0.813563005350492,0.9588229466874687,0.9956095923308986,111111110110111111111010000100
61,0.8137766159357833,0.9588442391091156,0.9956095923308986,111111110110111111111010000100
62,0.9927119893604477,0.9950289740775007,0.9956095923308986,111111110110111111111010000100
63,0.9951210167230462,0.9955597675812611,0.9956095923308986,111111110110111111111010000100
64,0.9956086704894355,0.9956094633474285,0.9956095923308986,111111110110111111111010000100
65,0.9956086407526211,0.9956094079626074,0.9956096220677271,111111110110111111111010010100
66,0.9956086407526211,0.9956094079626074,0.9956096220677271,111111110110111111111010010100
67,0.9956095923308986,0.9956095982782642,0.9956096220677271,111111110110111111111010010100
68,0.9956095923308986,0.99560960422563,0.9956096220677271,111111110110111111111010010100
69,0.9954998961931263,0.9955986435329013,0.9956096220677271,111111110110111111111010010100
70,0.9956095923308986,0.9958289805105653,0.9978032659697669,111111111011011111111010010100
71,0.9956096220677271,0.9960483508481349,0.9978032659697669,111111111011011111111010010100
72,0.9956096220677271,0.9960483508481349,0.9978032659697669,111111111011011111111010010100
73,0.9956096220677271,0.996706444018747,0.9978032659697669,111111111011011111111010010100
74,0.9939051235184198,0.9964874134145543,0.9995111023791878,111111111110111111111010010100
75,0.9956096220677271,0.9972673518489772,0.9995111023791878,111111111110111111111010010100
76,0.9956096220677271,0.9968529849687741,0.9995111023791878,111111111110111111111010010100
77,0.9956096220677271,0.9983890483001477,0.9995111023791878,111111111110111111111010010100
78,0.8381894421898904,0.9824762459265463,0.9995111023791878,111111111110111111111010010100
79,0.9844353642840815,0.9974667907878381,0.9995111023791878,111111111110111111111010010100
80,0.9844353587398037,0.9978326013581839,0.9995111023791878,111111111110111111111010010100
81,0.9844353587398037,0.9976618178394778,0.9995111023791878,111111111110111111111010010100
82,0.997801837030893,0.9991693922034163,0.9995111023791878,111111111110111111111010010100
83,0.997801837030893,0.9989984656685869,0.9995111023791878,111111111110111111111010010100
84,0.9978032659697669,0.9989984654241146,0.9995111023791878,111111111110111111111010010100
85,0.9978032659697669,0.9991691060082333,0.9995111023791878,111111111110111111111010010100
86,0.9978037422829522,0.9991691413491086,0.9995111023791878,111111111110111111111010010100
87,0.9978037422829522,0.9993402233534407,0.9995111023791878,111111111110111111111010010100
88,0.9978037422829522,0.9990230924251702,0.9995111023791878,111111111110111111111010010100
89,0.9978037422829522,0.9988278723084466,0.9995111023791878,111111111110111111111010010100
90,0.9968283721614469,0.9991443237876816,0.9999916944825172,111111111111111110111010010100
91,0.9970717831148516,0.9991883805951446,0.9999916944825172,111111111111111110111010010100
92,0.9970722592534139,0.9994562334421466,0.9999978933494437,111111111111111111101110010100
93,0.9992200409638808,0.999670156282459,0.9999978933494437,111111111111111111101110010100
94,0.9992200409638808,0.9996700327587089,0.9999978933494437,111111111111111111101110010100
95,0.9992200409638808,0.99967448198787,0.9999978933494437,111111111111111111101110010100
96,0.9992200409638808,0.9997225981651994,0.9999978933494437,111111111111111111101110010100
97,0.9992136508694076,0.9998682046900204,0.9999980870643448,111111111111111111101111111100
98,0.9999916944825172,0.9999948520304509,0.9999980870643448,111111111111111111101111111100
99,0.9999916944825172,0.9999955300316138,0.9999980870643448,111111111111111111101111111100
