gen,min,avg,max,mejor_cromosoma
62,0.9170254343598159,0.9447117951887465,0.9831704520905393,111111011101011000110000011110
63,0.922996376786938,0.9513382174192995,0.9831704520905393,111111011101011000110000011110
64,0.9165111135661634,0.9513601264137502,0.9840183771132883,111111011111001000110100011101
65,0.9229498755946574,0.9405490520109531,0.9840183771132883,111111011111001000110100011101
66,0.9229498755946574,0.9459778746905574,0.9840183771132883,111111011111001000110100011101
67,0.9088854352049056,0.9391460660790312,0.9840183771132883,111111011111001000110100011101
68,0.05567689764579948,0.8656254221833579,0.986736046451846,111111100100101111101010011101
69,0.922960873577394,0.9517942872675164,0.986736046451846,111111100100101111101010011101
70,0.9229608699984758,0.9463477277707438,0.986736046451846,111111100100101111101010011101
71,0.9229608699984758,0.95176288459141,0.986736046451846,111111100100101111101010011101
72,0.9229482758284654,0.9408906955060046,0.986736046451846,111111100100101111101010011101
73,0.9229605049488606,0.9517542663740783,0.986736046451846,111111100100101111101010011101
74,0.9221401381851897,0.9517563079166305,0.986736046451846,111111100100101111101010011101
75,0.8630991205833812,0.9403411609927919,0.986736046451846,111111100100101111101010011101
76,0.8630884852359643,0.9403411926129627,0.986736046451846,111111100100101111101010011101
77,0.8630884852359643,0.9295154675163262,0.986736046451846,111111100100101111101010011101
78,0.9229605049488606,0.9355026694876158,0.986736046451846,111111100100101111101010011101
79,0.9229605013699432,0.9354909048532359,0.986736046451846,111111100100101111101010011101
80,0.9229605013699432,0.9354556105921358,0.986736046451846,111111100100101111101010011101
81,0.9229605013699432,0.9354673755844531,0.986736046451846,111111100100101111101010011101
82,0.9229605049488606,0.9354556113079193,0.986736046451846,111111100100101111101010011101
83,0.0037551174193860754,0.8435226204117843,0.986736046451846,111111100100101111101010011101
84,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
85,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
86,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
87,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
88,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
89,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
90,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
91,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
92,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
93,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
94,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
95,0.9229605049488606,0.9354438463156018,0.986736046451846,111111100100101111101010011101
96,0.9229603331608313,0.9392347430466362,0.986736046451846,111111100100101111101010011101
97,0.9229603331608313,0.935443811957996,0.986736046451846,111111100100101111101010011101
98,0.9229603331608313,0.942857980879183,0.9971023659487611,111111111010000011111011001111
99,0.9229603331608313,0.9489638024532319,0.9971023659487611,111111111010000011111011001111
