gen,ind,fit,avg,max,min,mejor
0,1,0.7846415429619469,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,2,0.09983603755171527,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,3,0.002233811348204858,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,4,0.009840707841589613,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,5,0.03376434761218231,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,6,0.010981025564752672,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,7,0.058993458605287714,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,8,0.36853473969289025,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,9,0.3077757761157234,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
0,10,0.11040748191986322,0.1787008929214156,0.7846415429619469,0.002233811348204858,111000101100001111001001000000
1,1,0.7846415429619469,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,2,0.36853473969289025,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,3,0.7846415429619469,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,4,0.3077757761157234,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,5,0.36853473969289025,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,6,0.010981025564752672,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,7,0.36784597387774287,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,8,0.7856473396113695,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,9,0.3685345994790171,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
1,10,0.7846417475534005,0.4931779027511681,0.7856473396113695,0.010981025564752672,111000101110100011111010111100
2,1,0.7856473396113695,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,2,0.7846417475534005,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,3,0.404241716902457,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,4,0.7345700509262083,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,5,0.7856473462153222,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,6,0.36784596935894276,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,7,0.7846415429619469,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,8,0.7856473396113695,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,9,0.7856473396113695,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
2,10,0.7846417475534005,0.7003172140305787,0.7856473462153222,0.36784596935894276,111000101110100011111011000000
3,1,0.7856473462153222,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,2,0.7856473396113695,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,3,0.7846417475534005,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,4,0.7846415429619469,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,5,0.7345700509262083,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,6,0.7846417475534005,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,7,0.7856422677840499,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,8,0.7846468161501949,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,9,0.7846417475534005,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
3,10,0.7846415429619469,0.7799362149271241,0.7856473462153222,0.7345700509262083,111000101110100011111011000000
4,1,0.7856473462153222,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,2,0.7856473396113695,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,3,0.7846468227499412,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,4,0.7856422677840499,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,5,0.7846415429619469,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,6,0.7856473462153222,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,7,0.7846434436835784,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,8,0.785645649000444,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,9,0.7846417475534005,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
4,10,0.7846417475534005,0.7851445253328775,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,1,0.7856473462153222,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,2,0.7856473462153222,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,3,0.7846468227499412,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,4,0.7846434436835784,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,5,0.785645649000444,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,6,0.7846434436835784,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,7,0.7856473462153222,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,8,0.7856422677840499,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,9,0.7846415429619469,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
5,10,0.7856473396113695,0.7852452548120874,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,1,0.7856473462153222,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,2,0.7856473462153222,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,3,0.7846468161501949,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,4,0.7856422743879813,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,5,0.7846415429619469,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,6,0.785645649000444,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,7,0.7846434436835784,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,8,0.7846468227499412,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,9,0.7856473462153222,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
6,10,0.7856473462153222,0.7852455933795375,0.7856473462153222,0.7846415429619469,111000101110100011111011000000
7,1,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,2,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,3,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,4,0.7997717165713416,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,5,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,6,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,7,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,8,0.7846468227499412,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,9,0.7846468161501949,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
7,10,0.7856473462153222,0.7868596778978734,0.7997717165713416,0.7846468161501949,111001001111000011010001000000
8,1,0.7997717165713416,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,2,0.7856473462153222,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,3,0.7857284910749258,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,4,0.7845657271653985,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,5,0.7856473462153222,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,6,0.7856473462153222,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,7,0.7856473462153222,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,8,0.7856473462153222,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,9,0.7846468161501949,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
8,10,0.7856473462153222,0.7868596828253793,0.7997717165713416,0.7845657271653985,111001001111000011010001000000
9,1,0.7997717165713416,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,2,0.7857284910749258,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,3,0.7845657271653985,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,4,0.7997717165713416,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,5,0.7856474452746128,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,6,0.7857283920105259,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,7,0.8067912510485087,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,8,0.7856473462153222,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,9,0.7856473462153222,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
9,10,0.7856473462153222,0.7904946778362621,0.8067912510485087,0.7845657271653985,111001011111000101110101000000
10,1,0.8067912510485087,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,2,0.7997717165713416,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,3,0.7856473462153222,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,4,0.7857283920105259,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,5,0.7720689956839363,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,6,0.8124897787257185,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,7,0.7845657271653985,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,8,0.7856473462153222,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,9,0.7857284910749258,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
10,10,0.7818649391696064,0.7900303983880607,0.8124897787257185,0.7720689956839363,111001101100000011111011000000
11,1,0.8124897787257185,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,2,0.8067912510485087,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,3,0.7818650379901547,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,4,0.7857283920105259,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,5,0.8067873963299731,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,6,0.7720727665506981,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,7,0.7845927519617325,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,8,0.7857014467255925,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,9,0.5513080319078271,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
11,10,0.8128199082555083,0.7700156761506239,0.8128199082555083,0.5513080319078271,111001101100110011111011000000
12,1,0.8128199082555083,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,2,0.8124897787257185,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,3,0.7857014467255925,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,4,0.8128199082555083,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,5,0.8129023436349276,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,6,0.7856473462153222,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,7,0.8128199082555083,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,8,0.8124897787257185,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,9,0.7845927321631766,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
12,10,0.8128199284070622,0.8045103079364043,0.8129023436349276,0.7845927321631766,111001101100111111111010000000
13,1,0.8129023436349276,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
13,2,0.8128199284070622,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
13,3,0.8129023436349276,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
13,4,0.7856473462153222,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
13,5,0.8124897787257185,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
13,6,0.8128199082555083,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
13,7,0.8128199082555083,0.8100201042987474,0.8129023436349276,0.7856473462153222,111001101100111111111010000000
